,Customer_ID,Units bought,Money Spent,Year,Month,Day,Date bought
51635,17062,3,53.3,1997,4,6,4/6/1997
51636,17062,4,66.7,1997,4,23,4/23/1997
51637,17062,5,77.25,1997,6,1,6/1/1997
51638,17062,3,53.1,1997,6,30,6/30/1997
51639,17062,4,51.88,1997,7,27,7/27/1997
51640,17062,2,16.74,1997,8,12,8/12/1997
51641,17062,5,69.65,1997,9,3,9/3/1997
51642,17063,1,15.36,1997,3,2,3/2/1997
51643,17063,1,11.89,1997,6,27,6/27/1997
51644,17063,1,9.99,1997,12,12,12/12/1997
51645,17064,1,23.99,1997,3,2,3/2/1997
51646,17065,1,14.96,1997,3,2,3/2/1997
51647,17066,1,7.78,1997,3,2,3/2/1997
51648,17067,1,29.99,1997,3,2,3/2/1997
51649,17068,5,42.34,1997,3,9,3/9/1997
51650,17069,2,28.34,1997,3,2,3/2/1997
51651,17070,1,15.36,1997,3,2,3/2/1997
51652,17070,1,14.37,1997,3,5,3/5/1997
51653,17070,1,12.58,1998,3,1,3/1/1998
51654,17070,1,15.49,1998,5,30,5/30/1998
51655,17071,1,13.97,1997,3,2,3/2/1997
51656,17072,9,128.68,1997,3,2,3/2/1997
51657,17072,3,44.69,1997,4,30,4/30/1997
51658,17072,3,45.68,1997,8,29,8/29/1997
51659,17072,6,101.94,1997,11,29,11/29/1997
51660,17072,5,65.45,1997,12,16,12/16/1997
51661,17072,1,12.99,1998,1,6,1/6/1998
51662,17072,1,12.58,1998,1,31,1/31/1998
51663,17072,3,47.65,1998,2,12,2/12/1998
51664,17072,3,34.24,1998,2,27,2/27/1998
51665,17072,1,12.58,1998,5,5,5/5/1998
51666,17073,4,92.74,1997,3,2,3/2/1997
51667,17074,1,14.37,1997,3,2,3/2/1997
51668,17074,1,13.99,1997,12,19,12/19/1997
51669,17075,3,38.11,1997,3,2,3/2/1997
51670,17076,6,87.58,1997,3,2,3/2/1997
51671,17076,3,45.68,1997,8,23,8/23/1997
51672,17077,2,30.72,1997,3,2,3/2/1997
51673,17077,2,26.34,1997,3,7,3/7/1997
51674,17077,2,30.72,1997,3,30,3/30/1997
51675,17077,1,15.36,1997,7,5,7/5/1997
51676,17077,2,30.72,1997,8,10,8/10/1997
51677,17077,2,41.98,1997,10,12,10/12/1997
51678,17078,1,13.97,1997,3,2,3/2/1997
51679,17079,3,41.69,1997,3,2,3/2/1997
51680,17079,1,56.77,1997,7,28,7/28/1997
51681,17079,1,23.08,1998,6,2,6/2/1998
51682,17080,1,15.36,1997,3,2,3/2/1997
51683,17081,1,12.97,1997,3,2,3/2/1997
51684,17081,1,14.96,1997,4,20,4/20/1997
51685,17081,1,8.49,1997,10,25,10/25/1997
51686,17081,3,38.25,1998,2,28,2/28/1998
51687,17081,1,27.99,1998,3,28,3/28/1998
51688,17081,1,11.18,1998,5,31,5/31/1998
51689,17082,4,55.67,1997,3,2,3/2/1997
51690,17083,1,26.77,1997,3,2,3/2/1997
51691,17084,1,13.77,1997,3,2,3/2/1997
51692,17084,1,12.49,1997,3,20,3/20/1997
51693,17084,3,33.9,1997,5,22,5/22/1997
51694,17084,2,19.98,1997,7,17,7/17/1997
51695,17084,1,10.49,1997,10,8,10/8/1997
51696,17085,1,14.79,1997,3,2,3/2/1997
51697,17085,4,48.46,1997,11,7,11/7/1997
51698,17086,3,42.1,1997,3,2,3/2/1997
51699,17086,1,14.96,1997,7,5,7/5/1997
51700,17087,1,9.97,1997,3,2,3/2/1997
51701,17088,1,28.7,1997,3,2,3/2/1997
51702,17088,1,24.99,1997,4,6,4/6/1997
51703,17089,2,21.54,1997,3,2,3/2/1997
51704,17089,4,50.48,1997,5,4,5/4/1997
51705,17089,3,43.11,1997,6,24,6/24/1997
51706,17089,1,14.96,1997,8,14,8/14/1997
51707,17089,4,54.46,1997,10,12,10/12/1997
51708,17089,2,28.98,1997,11,11,11/11/1997
51709,17089,6,80.42,1998,1,22,1/22/1998
51710,17089,1,15.49,1998,6,28,6/28/1998
51711,17090,1,14.99,1997,3,2,3/2/1997
51712,17091,1,17.9,1997,3,2,3/2/1997
51713,17092,2,62.98,1997,3,2,3/2/1997
51714,17092,2,29.33,1997,3,9,3/9/1997
51715,17093,1,14.99,1997,3,2,3/2/1997
51716,17094,2,41.98,1997,3,2,3/2/1997
51717,17095,2,19.76,1997,3,2,3/2/1997
51718,17095,1,9.98,1997,4,6,4/6/1997
51719,17095,3,43.47,1997,11,8,11/8/1997
51720,17096,1,23.7,1997,3,2,3/2/1997
51721,17096,1,19.99,1997,3,6,3/6/1997
51722,17096,1,19.99,1997,3,15,3/15/1997
51723,17096,1,23.7,1997,3,24,3/24/1997
51724,17097,1,15.36,1997,3,2,3/2/1997
51725,17097,4,61.84,1997,3,28,3/28/1997
51726,17097,1,14.96,1997,6,25,6/25/1997
51727,17098,1,13.97,1997,3,2,3/2/1997
51728,17098,4,41.28,1997,4,21,4/21/1997
51729,17099,2,26.14,1997,3,2,3/2/1997
51730,17100,1,23.99,1997,3,6,3/6/1997
51731,17101,1,9.77,1997,3,2,3/2/1997
51732,17101,1,19.77,1997,3,22,3/22/1997
51733,17102,10,140.07,1997,3,2,3/2/1997
51734,17103,2,22.74,1997,3,2,3/2/1997
51735,17104,1,14.96,1997,3,2,3/2/1997
51736,17104,1,12.77,1997,3,2,3/2/1997
51737,17104,1,14.37,1997,3,4,3/4/1997
51738,17104,1,14.96,1997,3,6,3/6/1997
51739,17104,1,12.77,1997,3,9,3/9/1997
51740,17104,1,19.77,1997,3,17,3/17/1997
51741,17104,3,44.29,1997,3,18,3/18/1997
51742,17104,2,28.34,1997,3,19,3/19/1997
51743,17104,4,56.06,1997,3,20,3/20/1997
51744,17104,2,30.92,1997,3,21,3/21/1997
51745,17104,2,27.74,1997,3,30,3/30/1997
51746,17104,1,13.97,1997,3,30,3/30/1997
51747,17104,1,13.97,1997,4,8,4/8/1997
51748,17104,2,25.56,1997,4,13,4/13/1997
51749,17104,1,13.97,1997,4,13,4/13/1997
51750,17104,1,12.77,1997,4,17,4/17/1997
51751,17104,2,27.73,1997,5,15,5/15/1997
51752,17104,4,60.84,1997,5,28,5/28/1997
51753,17104,2,25.73,1997,6,1,6/1/1997
51754,17104,2,28.93,1997,6,17,6/17/1997
51755,17104,1,15.96,1997,7,4,7/4/1997
51756,17104,3,37.51,1997,7,20,7/20/1997
51757,17104,3,40.73,1997,7,26,7/26/1997
51758,17104,3,37.5,1997,7,27,7/27/1997
51759,17104,1,14.96,1997,8,3,8/3/1997
51760,17104,3,43.09,1997,8,7,8/7/1997
51761,17104,2,28.34,1997,8,16,8/16/1997
51762,17104,1,14.96,1997,8,18,8/18/1997
51763,17104,1,14.96,1997,8,19,8/19/1997
51764,17104,1,11.77,1997,8,25,8/25/1997
51765,17104,5,65.45,1997,9,10,9/10/1997
51766,17104,1,13.49,1997,9,11,9/11/1997
51767,17104,2,25.98,1997,10,2,10/2/1997
51768,17104,2,27.98,1997,10,11,10/11/1997
51769,17104,1,31.49,1997,10,21,10/21/1997
51770,17104,1,20.99,1997,11,3,11/3/1997
51771,17104,1,15.99,1997,11,13,11/13/1997
51772,17104,1,65.99,1997,11,16,11/16/1997
51773,17104,1,33.99,1997,11,23,11/23/1997
51774,17104,1,37.49,1997,11,23,11/23/1997
51775,17104,2,22.98,1997,12,14,12/14/1997
51776,17104,2,30.48,1997,12,24,12/24/1997
51777,17104,3,55.97,1998,1,4,1/4/1998
51778,17104,1,9.49,1998,1,5,1/5/1998
51779,17104,1,22.99,1998,1,14,1/14/1998
51780,17104,2,27.98,1998,2,17,2/17/1998
51781,17104,2,33.98,1998,2,25,2/25/1998
51782,17104,1,9.49,1998,3,11,3/11/1998
51783,17104,1,11.87,1998,3,20,3/20/1998
51784,17104,2,22.98,1998,3,24,3/24/1998
51785,17104,1,41.99,1998,3,28,3/28/1998
51786,17104,1,11.49,1998,3,29,3/29/1998
51787,17104,1,12.58,1998,4,4,4/4/1998
51788,17104,1,11.49,1998,4,14,4/14/1998
51789,17104,2,88.98,1998,5,16,5/16/1998
51790,17104,3,43.56,1998,6,3,6/3/1998
51791,17104,1,58.99,1998,6,18,6/18/1998
51792,17104,1,5.49,1998,6,25,6/25/1998
51793,17105,2,36.47,1997,3,2,3/2/1997
51794,17105,3,55.73,1997,4,14,4/14/1997
51795,17106,4,47.89,1997,3,2,3/2/1997
51796,17107,7,106.18,1997,3,2,3/2/1997
51797,17107,8,111.32,1997,3,9,3/9/1997
51798,17108,4,55.46,1997,3,2,3/2/1997
51799,17109,1,14.37,1997,3,2,3/2/1997
51800,17109,2,28.74,1997,8,21,8/21/1997
51801,17110,4,47.29,1997,3,2,3/2/1997
51802,17110,3,42.47,1997,12,21,12/21/1997
51803,17110,3,56.15,1998,3,9,3/9/1998
51804,17111,1,12.49,1997,3,2,3/2/1997
51805,17112,1,11.77,1997,3,2,3/2/1997
51806,17112,1,13.97,1997,8,10,8/10/1997
51807,17112,1,12.99,1997,11,25,11/25/1997
51808,17113,1,19.99,1997,3,2,3/2/1997
51809,17113,1,8.97,1997,6,6,6/6/1997
51810,17113,1,11.77,1997,6,9,6/9/1997
51811,17113,1,16.7,1997,6,16,6/16/1997
51812,17113,1,11.97,1997,6,16,6/16/1997
51813,17113,1,12.99,1997,9,27,9/27/1997
51814,17113,1,14.99,1997,9,27,9/27/1997
51815,17113,1,14.99,1997,12,4,12/4/1997
51816,17114,1,15.99,1997,3,2,3/2/1997
51817,17115,2,60.94,1997,3,2,3/2/1997
51818,17116,1,15.76,1997,3,2,3/2/1997
51819,17116,3,37.1,1997,3,15,3/15/1997
51820,17116,3,45.89,1997,3,22,3/22/1997
51821,17117,2,32.74,1997,3,2,3/2/1997
51822,17118,1,14.37,1997,3,2,3/2/1997
51823,17118,1,11.88,1998,1,22,1/22/1998
51824,17119,2,28.14,1997,3,16,3/16/1997
51825,17119,1,13.97,1997,4,4,4/4/1997
51826,17119,2,28.73,1997,5,18,5/18/1997
51827,17119,2,25.74,1997,6,15,6/15/1997
51828,17120,9,119.51,1997,3,2,3/2/1997
51829,17121,1,15.36,1997,3,2,3/2/1997
51830,17122,2,35.33,1997,3,2,3/2/1997
51831,17122,1,13.97,1997,3,18,3/18/1997
51832,17123,5,83.64,1997,3,2,3/2/1997
51833,17124,2,25.14,1997,3,2,3/2/1997
51834,17124,2,34.21,1997,5,23,5/23/1997
51835,17124,1,14.96,1997,5,28,5/28/1997
51836,17124,3,36.7,1997,7,12,7/12/1997
51837,17124,2,41.12,1997,7,23,7/23/1997
51838,17124,2,14.48,1997,9,28,9/28/1997
51839,17125,4,68.74,1997,3,2,3/2/1997
51840,17125,1,21.99,1997,3,8,3/8/1997
51841,17125,2,29.87,1997,6,22,6/22/1997
51842,17125,1,14.9,1997,7,21,7/21/1997
51843,17125,1,13.97,1997,7,29,7/29/1997
51844,17125,1,13.49,1998,4,8,4/8/1998
51845,17125,5,63.95,1998,5,18,5/18/1998
51846,17125,4,59.46,1998,5,20,5/20/1998
51847,17125,1,11.49,1998,6,20,6/20/1998
51848,17126,1,12.49,1997,3,2,3/2/1997
51849,17126,1,13.99,1997,11,26,11/26/1997
51850,17126,2,25.87,1998,4,7,4/7/1998
51851,17126,1,14.99,1998,6,3,6/3/1998
51852,17126,3,25.84,1998,6,8,6/8/1998
51853,17126,2,25.48,1998,6,27,6/27/1998
51854,17127,2,33.96,1997,3,2,3/2/1997
51855,17128,1,15.76,1997,3,2,3/2/1997
51856,17128,1,15.76,1997,3,2,3/2/1997
51857,17129,2,29.33,1997,3,2,3/2/1997
51858,17129,1,14.96,1997,8,30,8/30/1997
51859,17129,1,14.49,1997,11,28,11/28/1997
51860,17130,13,192.13,1997,3,2,3/2/1997
51861,17131,1,14.37,1997,3,2,3/2/1997
51862,17132,1,20.99,1997,3,2,3/2/1997
51863,17132,1,19.99,1997,10,15,10/15/1997
51864,17133,5,64.47,1997,3,2,3/2/1997
51865,17134,1,15.96,1997,3,2,3/2/1997
51866,17134,2,30.92,1997,7,18,7/18/1997
51867,17134,2,25.98,1997,10,1,10/1/1997
51868,17134,1,12.99,1997,11,20,11/20/1997
51869,17134,1,12.99,1998,4,13,4/13/1998
51870,17134,1,18.99,1998,5,30,5/30/1998
51871,17135,3,44.29,1997,3,2,3/2/1997
51872,17136,1,14.37,1997,3,2,3/2/1997
51873,17137,1,19.99,1997,3,3,3/3/1997
51874,17138,1,4.79,1997,3,2,3/2/1997
51875,17139,1,12.9,1997,3,2,3/2/1997
51876,17140,3,29.33,1997,3,2,3/2/1997
51877,17141,1,13.99,1997,3,2,3/2/1997
51878,17142,2,45.76,1997,3,2,3/2/1997
51879,17142,3,41.1,1997,3,18,3/18/1997
51880,17142,2,27.13,1997,4,12,4/12/1997
51881,17142,2,27.73,1997,6,3,6/3/1997
51882,17142,2,28.74,1997,6,26,6/26/1997
51883,17142,3,43.55,1997,7,24,7/24/1997
51884,17142,2,27.13,1997,8,18,8/18/1997
51885,17142,2,30.72,1997,9,5,9/5/1997
51886,17142,2,25.48,1997,9,19,9/19/1997
51887,17142,1,59.49,1997,10,28,10/28/1997
51888,17142,2,31.48,1998,6,9,6/9/1998
51889,17143,1,16.36,1997,3,2,3/2/1997
51890,17143,1,14.96,1997,6,25,6/25/1997
51891,17144,2,36.72,1997,3,2,3/2/1997
51892,17144,3,62.53,1997,4,27,4/27/1997
51893,17144,2,30.92,1997,6,22,6/22/1997
51894,17144,1,14.96,1997,7,7,7/7/1997
51895,17144,4,57.96,1997,12,31,12/31/1997
51896,17144,2,28.98,1998,2,20,2/20/1998
51897,17144,2,26.86,1998,3,19,3/19/1998
51898,17144,3,44.97,1998,4,28,4/28/1998
51899,17144,3,37.9,1998,6,29,6/29/1998
51900,17145,7,82.61,1997,3,2,3/2/1997
51901,17146,1,11.77,1997,3,2,3/2/1997
51902,17147,1,13.97,1997,3,2,3/2/1997
51903,17147,1,11.77,1997,3,23,3/23/1997
51904,17147,1,22.97,1997,3,24,3/24/1997
51905,17148,2,29.87,1997,3,2,3/2/1997
51906,17148,1,12.49,1997,9,27,9/27/1997
51907,17148,1,15.49,1997,10,10,10/10/1997
51908,17148,3,50.47,1997,10,20,10/20/1997
51909,17148,1,12.99,1998,1,24,1/24/1998
51910,17148,2,21.48,1998,3,25,3/25/1998
51911,17148,1,2.99,1998,5,1,5/1/1998
51912,17149,3,18.37,1997,3,2,3/2/1997
51913,17149,2,26.76,1997,3,6,3/6/1997
51914,17149,5,41.65,1997,4,14,4/14/1997
51915,17149,3,26.47,1997,10,21,10/21/1997
51916,17149,2,18.48,1997,11,1,11/1/1997
51917,17150,1,3.99,1997,3,2,3/2/1997
51918,17150,1,10.77,1997,6,14,6/14/1997
51919,17150,1,4.79,1997,6,18,6/18/1997
51920,17150,3,21.47,1998,6,4,6/4/1998
51921,17151,4,54.28,1997,3,2,3/2/1997
51922,17151,4,56.29,1997,5,18,5/18/1997
51923,17151,4,62.47,1997,6,22,6/22/1997
51924,17151,9,144.72,1997,7,27,7/27/1997
51925,17151,3,37.5,1997,9,4,9/4/1997
51926,17151,1,14.96,1997,9,16,9/16/1997
51927,17151,6,81.94,1997,11,8,11/8/1997
51928,17151,3,42.47,1997,11,12,11/12/1997
51929,17151,7,139.02,1998,3,22,3/22/1998
51930,17151,26,259.74,1998,4,8,4/8/1998
51931,17151,1,9.99,1998,4,14,4/14/1998
51932,17151,8,126.92,1998,6,11,6/11/1998
51933,17151,7,77.52,1998,6,14,6/14/1998
51934,17152,1,11.77,1997,3,2,3/2/1997
51935,17152,3,38.5,1997,3,22,3/22/1997
51936,17152,3,42.49,1997,5,9,5/9/1997
51937,17152,3,36.31,1997,6,7,6/7/1997
51938,17153,1,15.3,1997,3,2,3/2/1997
51939,17153,1,14.49,1997,12,29,12/29/1997
51940,17153,3,39.97,1998,1,26,1/26/1998
51941,17154,1,11.77,1997,3,3,3/3/1997
51942,17155,1,12.77,1997,3,2,3/2/1997
51943,17155,2,22.54,1997,4,29,4/29/1997
51944,17156,1,12.77,1997,3,2,3/2/1997
51945,17156,2,18.94,1997,5,7,5/7/1997
51946,17157,1,16.99,1997,3,2,3/2/1997
51947,17158,1,11.77,1997,3,2,3/2/1997
51948,17159,1,14.96,1997,3,2,3/2/1997
51949,17159,1,14.96,1997,3,21,3/21/1997
51950,17160,1,9.98,1997,3,2,3/2/1997
51951,17160,1,26,1997,3,22,3/22/1997
51952,17161,3,26.73,1997,3,2,3/2/1997
51953,17162,2,42.14,1997,3,2,3/2/1997
51954,17162,4,93.61,1997,4,10,4/10/1997
51955,17162,3,37.51,1997,4,10,4/10/1997
51956,17162,1,14.79,1997,4,12,4/12/1997
51957,17162,4,58.06,1997,6,23,6/23/1997
51958,17162,5,71.02,1997,7,2,7/2/1997
51959,17162,7,106.73,1997,7,3,7/3/1997
51960,17162,6,101.81,1997,7,17,7/17/1997
51961,17162,7,93.36,1997,7,28,7/28/1997
51962,17162,6,80.94,1997,11,12,11/12/1997
51963,17162,6,88.94,1997,12,14,12/14/1997
51964,17163,1,12.97,1997,3,2,3/2/1997
51965,17163,1,12.97,1997,3,18,3/18/1997
51966,17163,1,14.96,1997,4,16,4/16/1997
51967,17163,1,11.77,1997,7,8,7/8/1997
51968,17163,1,9.49,1997,12,18,12/18/1997
51969,17164,1,11.77,1997,3,2,3/2/1997
51970,17165,7,111.18,1997,3,2,3/2/1997
51971,17166,1,15.36,1997,3,2,3/2/1997
51972,17167,2,22.96,1997,3,2,3/2/1997
51973,17168,7,202.99,1997,3,2,3/2/1997
51974,17168,2,20.98,1997,12,5,12/5/1997
51975,17168,3,20.47,1997,12,28,12/28/1997
51976,17168,3,32.97,1998,3,1,3/1/1998
51977,17168,2,19.68,1998,4,21,4/21/1998
51978,17169,1,18.76,1997,3,2,3/2/1997
51979,17169,4,83.96,1997,11,9,11/9/1997
51980,17170,1,9.99,1997,3,2,3/2/1997
51981,17170,1,11.77,1997,6,24,6/24/1997
51982,17170,1,11.77,1997,7,16,7/16/1997
51983,17170,2,27.48,1997,12,22,12/22/1997
51984,17170,1,62.99,1998,5,31,5/31/1998
51985,17171,1,21.77,1997,3,2,3/2/1997
51986,17171,1,30.37,1997,3,2,3/2/1997
51987,17172,3,66.97,1997,3,2,3/2/1997
51988,17172,1,25.99,1997,3,15,3/15/1997
51989,17173,1,15.36,1997,3,2,3/2/1997
51990,17173,1,13.97,1997,4,24,4/24/1997
51991,17173,2,26.98,1997,9,15,9/15/1997
51992,17173,2,23.76,1998,5,15,5/15/1998
51993,17174,1,6.79,1997,3,2,3/2/1997
51994,17175,1,15.36,1997,3,2,3/2/1997
51995,17175,2,23.54,1997,3,23,3/23/1997
51996,17175,1,11.77,1997,5,19,5/19/1997
51997,17175,1,11.97,1997,6,6,6/6/1997
51998,17175,1,14.96,1997,7,5,7/5/1997
51999,17175,1,20.99,1997,10,27,10/27/1997
52000,17175,3,34.47,1997,11,10,11/10/1997
52001,17175,1,15.49,1998,5,25,5/25/1998
52002,17176,2,19.54,1997,3,2,3/2/1997
52003,17176,3,34.31,1997,5,3,5/3/1997
52004,17176,3,38.5,1997,7,21,7/21/1997
52005,17176,3,37.47,1997,11,20,11/20/1997
52006,17177,2,29.73,1997,3,2,3/2/1997
52007,17177,1,9.49,1998,5,7,5/7/1998
52008,17178,3,43.69,1997,3,2,3/2/1997
52009,17178,5,69.87,1997,4,8,4/8/1997
52010,17178,4,85.72,1997,4,13,4/13/1997
52011,17178,4,66.59,1997,4,21,4/21/1997
52012,17178,2,24.73,1997,5,4,5/4/1997
52013,17178,3,44.3,1997,7,7,7/7/1997
52014,17178,1,19.99,1997,8,10,8/10/1997
52015,17178,5,80.95,1997,11,25,11/25/1997
52016,17178,4,66.96,1998,2,18,2/18/1998
52017,17178,2,32.07,1998,3,17,3/17/1998
52018,17179,1,27.99,1997,3,2,3/2/1997
52019,17180,4,58.49,1997,3,2,3/2/1997
52020,17181,4,53.47,1997,3,2,3/2/1997
52021,17181,4,51.48,1997,6,21,6/21/1997
52022,17181,4,103.86,1997,8,4,8/4/1997
52023,17181,2,31.98,1997,12,6,12/6/1997
52024,17181,1,12.99,1997,12,8,12/8/1997
52025,17181,2,28.48,1998,3,7,3/7/1998
52026,17182,2,28.93,1997,3,2,3/2/1997
52027,17183,1,14.79,1997,3,2,3/2/1997
52028,17184,2,30.32,1997,3,2,3/2/1997
52029,17185,4,79.87,1997,3,2,3/2/1997
52030,17185,1,17.9,1997,10,28,10/28/1997
52031,17186,1,11.77,1997,3,2,3/2/1997
52032,17187,3,33.52,1997,3,2,3/2/1997
52033,17188,2,79.94,1997,3,2,3/2/1997
52034,17188,2,29.87,1997,7,19,7/19/1997
52035,17189,1,12.49,1997,3,2,3/2/1997
52036,17189,3,28.08,1997,5,12,5/12/1997
52037,17189,8,99.42,1997,11,26,11/26/1997
52038,17189,5,50.95,1998,2,26,2/26/1998
52039,17189,3,40.97,1998,3,15,3/15/1998
52040,17189,1,23.99,1998,5,21,5/21/1998
52041,17190,2,26.54,1997,3,3,3/3/1997
52042,17190,1,11.97,1997,4,17,4/17/1997
52043,17190,1,11.49,1998,6,24,6/24/1998
52044,17191,1,15.36,1997,3,2,3/2/1997
52045,17191,2,23.06,1998,3,5,3/5/1998
52046,17192,2,27.56,1997,3,2,3/2/1997
52047,17192,2,27.56,1997,3,12,3/12/1997
52048,17192,3,44.37,1997,4,25,4/25/1997
52049,17192,3,45.54,1997,5,21,5/21/1997
52050,17192,4,56.59,1997,6,12,6/12/1997
52051,17192,6,86.47,1997,7,9,7/9/1997
52052,17192,3,40.51,1997,7,29,7/29/1997
52053,17193,2,27.07,1997,3,2,3/2/1997
52054,17193,3,57.2,1997,7,24,7/24/1997
52055,17193,2,26.98,1997,9,12,9/12/1997
52056,17193,2,33.98,1997,9,29,9/29/1997
52057,17193,2,21.98,1997,12,20,12/20/1997
52058,17194,1,15.36,1997,3,2,3/2/1997
52059,17194,1,13.77,1997,4,16,4/16/1997
52060,17195,2,23.74,1997,3,2,3/2/1997
52061,17196,1,15.36,1997,3,2,3/2/1997
52062,17197,2,31.76,1997,3,2,3/2/1997
52063,17197,1,11.97,1997,6,12,6/12/1997
52064,17197,1,7.98,1997,7,24,7/24/1997
52065,17198,3,39.71,1997,3,2,3/2/1997
52066,17199,4,54.69,1997,3,2,3/2/1997
52067,17200,1,11.77,1997,3,2,3/2/1997
52068,17201,2,27.94,1997,3,2,3/2/1997
52069,17201,2,24.74,1997,3,27,3/27/1997
52070,17202,1,14.99,1997,3,2,3/2/1997
52071,17203,4,59.06,1997,3,2,3/2/1997
52072,17204,1,10.77,1997,3,2,3/2/1997
52073,17204,1,11.77,1997,3,30,3/30/1997
52074,17205,2,24.73,1997,3,14,3/14/1997
52075,17206,1,12.49,1997,3,2,3/2/1997
52076,17207,1,42.99,1997,3,2,3/2/1997
52077,17208,2,25.54,1997,3,2,3/2/1997
52078,17209,3,41.1,1997,3,2,3/2/1997
52079,17210,4,52.41,1997,3,2,3/2/1997
52080,17211,1,16.7,1997,3,2,3/2/1997
52081,17211,1,15.7,1997,3,13,3/13/1997
52082,17211,1,14.96,1997,4,6,4/6/1997
52083,17211,1,14.37,1997,4,7,4/7/1997
52084,17211,1,15.36,1997,5,4,5/4/1997
52085,17211,2,29.33,1997,5,31,5/31/1997
52086,17211,2,29.73,1997,6,21,6/21/1997
52087,17211,1,11.49,1998,1,4,1/4/1998
52088,17211,2,25.98,1998,3,29,3/29/1998
52089,17212,2,31.92,1997,3,2,3/2/1997
52090,17213,1,12.99,1997,3,12,3/12/1997
52091,17213,2,30.72,1997,3,25,3/25/1997
52092,17214,1,13.97,1997,3,2,3/2/1997
52093,17215,1,11.77,1997,3,2,3/2/1997
52094,17216,3,20.35,1997,3,2,3/2/1997
52095,17216,1,11.77,1997,3,5,3/5/1997
52096,17216,2,23.54,1997,4,26,4/26/1997
52097,17216,3,42.27,1997,5,5,5/5/1997
52098,17216,1,9.49,1997,10,26,10/26/1997
52099,17217,3,53.32,1997,3,2,3/2/1997
52100,17218,2,29.16,1997,3,3,3/3/1997
52101,17219,1,15.99,1997,3,2,3/2/1997
52102,17220,6,83.6,1997,3,19,3/19/1997
52103,17220,3,40.5,1997,3,23,3/23/1997
52104,17220,1,11.77,1997,8,31,8/31/1997
52105,17220,4,58.96,1998,3,20,3/20/1998
52106,17220,2,26.37,1998,3,23,3/23/1998
52107,17221,1,13.77,1997,3,2,3/2/1997
52108,17221,2,28.34,1997,3,3,3/3/1997
52109,17222,1,14.37,1997,3,2,3/2/1997
52110,17223,1,11.77,1997,3,2,3/2/1997
52111,17224,1,71.99,1997,3,2,3/2/1997
52112,17225,4,56.46,1997,3,2,3/2/1997
52113,17226,2,20.97,1997,3,2,3/2/1997
52114,17226,1,86.7,1997,6,17,6/17/1997
52115,17226,1,5.99,1997,6,19,6/19/1997
52116,17227,1,9.97,1997,3,2,3/2/1997
52117,17227,2,27.73,1997,3,21,3/21/1997
52118,17227,1,2.99,1997,9,27,9/27/1997
52119,17227,1,12.99,1997,10,11,10/11/1997
52120,17228,1,11.77,1997,3,2,3/2/1997
52121,17228,1,11.77,1997,3,2,3/2/1997
52122,17229,2,65.14,1997,3,2,3/2/1997
52123,17229,3,75.94,1997,3,17,3/17/1997
52124,17229,1,13.97,1997,3,23,3/23/1997
52125,17229,2,27.98,1998,1,18,1/18/1998
52126,17230,1,12.49,1997,3,2,3/2/1997
52127,17231,1,12.77,1997,3,2,3/2/1997
52128,17232,1,14.79,1997,3,2,3/2/1997
52129,17233,1,12.79,1997,3,2,3/2/1997
52130,17234,1,14.79,1997,3,2,3/2/1997
52131,17235,2,29.92,1997,3,11,3/11/1997
52132,17236,3,44.54,1997,3,2,3/2/1997
52133,17236,2,29.75,1997,3,21,3/21/1997
52134,17236,4,48.96,1997,10,23,10/23/1997
52135,17237,1,13.97,1997,3,2,3/2/1997
52136,17237,2,18.54,1997,3,18,3/18/1997
52137,17237,1,6.99,1997,4,4,4/4/1997
52138,17238,1,6.79,1997,3,16,3/16/1997
52139,17239,1,19.77,1997,3,9,3/9/1997
52140,17240,7,96.59,1997,3,2,3/2/1997
52141,17240,5,65.48,1997,3,10,3/10/1997
52142,17240,4,53.48,1997,4,6,4/6/1997
52143,17240,1,11.77,1997,4,20,4/20/1997
52144,17240,6,76.44,1997,10,25,10/25/1997
52145,17240,3,174.97,1997,11,6,11/6/1997
52146,17240,3,94.97,1997,12,4,12/4/1997
52147,17240,3,39.86,1998,6,22,6/22/1998
52148,17241,3,36.51,1997,3,2,3/2/1997
52149,17242,2,25.78,1997,3,2,3/2/1997
52150,17242,1,15.96,1997,4,20,4/20/1997
52151,17242,2,26.98,1997,11,23,11/23/1997
52152,17243,3,42.53,1997,3,2,3/2/1997
52153,17244,1,10.77,1997,3,2,3/2/1997
52154,17245,3,41.71,1997,3,2,3/2/1997
52155,17245,1,13.97,1997,8,3,8/3/1997
52156,17246,2,18.94,1997,3,2,3/2/1997
52157,17246,1,13.77,1997,3,15,3/15/1997
52158,17247,1,12.49,1997,3,2,3/2/1997
52159,17247,2,26.73,1997,4,8,4/8/1997
52160,17247,1,12.25,1997,5,31,5/31/1997
52161,17248,3,42.31,1997,3,2,3/2/1997
52162,17249,1,16.76,1997,3,2,3/2/1997
52163,17250,1,14.96,1997,3,2,3/2/1997
52164,17250,2,23.54,1997,7,28,7/28/1997
52165,17251,1,15.36,1997,3,2,3/2/1997
52166,17252,1,14.37,1997,3,2,3/2/1997
52167,17252,1,13.97,1997,3,6,3/6/1997
52168,17252,1,11.77,1997,3,13,3/13/1997
52169,17252,1,17.9,1997,3,20,3/20/1997
52170,17252,1,15.36,1997,4,3,4/3/1997
52171,17252,1,17.3,1997,4,22,4/22/1997
